"Artists","Name","Rank","Date","Genre","Writing.Credits","Songwriter","word"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","cash"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","watch"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","fall"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","slowly"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","frat"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","girls"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","tryna"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","haters"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","mad"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","reason"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","smoke"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","air"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","binge"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","drinking"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","lose"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","dj"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","drops"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","needle"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","blinkin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","world"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","thinkin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","day"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","money"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","nothin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","explain"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","fuckin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","black"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","beatle"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","cream"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","seats"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","regal"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","rockin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","john"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","lennon"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","lenses"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","em"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","spread"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","eagle"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","bitch"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","club"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","party"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","table"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","screamin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","everybody's"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","famous"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","clockwork"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","blow"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","black"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","beatles"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","babes"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","belly"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","rollin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","love"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","trollin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","girl"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","real"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","crowd"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","pleaser"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","world"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","friends"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","bull"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","livin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","geezer"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","quick"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","release"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","cash"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","watch"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","fall"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","slowly"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","frat"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","girls"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","tryna"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","haters"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","mad"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","reason"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","smoke"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","air"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","binge"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","drinkin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","lose"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","dj"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","drops"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","needle"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","girls"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","strippers"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","real"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","clothes"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","broke"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","ho"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","rich"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","ho"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","yellow"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","bitch"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","green"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","hair"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","real"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","weirdo"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","black"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","yellow"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","lamb"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","red"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","light"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","guwop"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","door"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","money"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","floor"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","buyin"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","school"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","clothes"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","bring"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","money"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","machine"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","club"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","pint"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","lean"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","pound"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","weed"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","kilo"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","eurostep"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","past"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","hater"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","rondo"
"Rae Sremmurd, Gucci Mane","Black Beatles",19,"12-Aug-16"," Interscope Records , Memes , Producer  , Trap , Atlanta , Rap  ","Mike WiLL Made-It, Gucci Mane, Slim Jxmmi & Swae Lee","True","upgrade"
